region,age,gender,raceethnicity,cli,hh_cmnty_cli,period,trust_experts
AR,18-24,Female,NonHispanicWhite,6.5118903,64.2834772,2022-01-01,52.16042745
AR,25-44,Female,Hispanic,7.9813556,68.248444,2022-01-01,48.995534575
AR,25-44,Female,NonHispanicBlackAfricanAmerican,4.1009582,49.2521677,2022-01-01,30.2189045
AR,25-44,Female,NonHispanicWhite,8.4539446,65.1114807,2022-01-01,45.406185199999996
AR,25-44,Male,NonHispanicWhite,4.9905304,48.3397706,2022-01-01,37.934258475
AR,45-64,Female,Hispanic,8.9517625,42.7777778,2022-01-01,47.221409574999996
AR,45-64,Female,NonHispanicBlackAfricanAmerican,4.4091813,40.9184033,2022-01-01,48.933517875
AR,45-64,Female,NonHispanicMultipleOther,5.6143433,52.8057453,2022-01-01,38.04347825
AR,45-64,Female,NonHispanicWhite,5.2667851,56.7022541,2022-01-01,46.92427525
AR,45-64,Male,NonHispanicWhite,5.1008778,42.7787844,2022-01-01,44.15793005
AR,65plus,Female,NonHispanicBlackAfricanAmerican,0.5269036,28.7011066,2022-01-01,63.56707315
AR,65plus,Female,NonHispanicWhite,1.9141138,40.6660059,2022-01-01,53.339143050000004
AR,65plus,Male,NonHispanicWhite,1.1796327,37.7218959,2022-01-01,45.326339475
AZ,18-24,Female,Hispanic,6.3778965,56.7254699,2022-01-01,56.666666675
AZ,18-24,Female,NonHispanicWhite,8.2863724,55.7914705,2022-01-01,52.324284524999996
AZ,25-44,Female,Hispanic,7.3191921,59.3460809,2022-01-01,47.26738185
AZ,25-44,Female,NonHispanicAmericanIndianAlaskaNative,6.9511502,61.3910432,2022-01-01,53.619350275
AZ,25-44,Female,NonHispanicMultipleOther,7.2087913,59.9349505,2022-01-01,52.717391325
AZ,25-44,Female,NonHispanicWhite,6.2041485,56.3464991,2022-01-01,54.369541874999996
AZ,25-44,Male,Hispanic,5.470334,49.9567037,2022-01-01,41.3465973
AZ,25-44,Male,NonHispanicWhite,5.6759106,43.8346143,2022-01-01,45.934278049999996
AZ,45-64,Female,Hispanic,7.3249151,51.1619443,2022-01-01,51.253667050000004
AZ,45-64,Female,NonHispanicAmericanIndianAlaskaNative,1.6970045,39.9132654,2022-01-01,53.138157899999996
AZ,45-64,Female,NonHispanicBlackAfricanAmerican,3.9799357,35.5772398,2022-01-01,45.5545003
AZ,45-64,Female,NonHispanicMultipleOther,1.7559632,45.107932,2022-01-01,42.0212766
AZ,45-64,Female,NonHispanicWhite,3.419551,42.7725423,2022-01-01,52.511931175
AZ,45-64,Male,Hispanic,6.1141416,41.0611818,2022-01-01,55.271990925
AZ,45-64,Male,NonHispanicMultipleOther,1.8902439,39.1025641,2022-01-01,43.1818182
AZ,45-64,Male,NonHispanicWhite,4.2858674,37.0742503,2022-01-01,46.111869375
AZ,65plus,Female,Hispanic,2.0841758,42.0395663,2022-01-01,60.62775565
AZ,65plus,Female,NonHispanicMultipleOther,3.5294118,32.6923077,2022-01-01,44.281126475
AZ,65plus,Female,NonHispanicWhite,1.2197696,32.6002185,2022-01-01,56.878660525
AZ,65plus,Male,Hispanic,3.2932706,38.3900544,2022-01-01,62.59866045
AZ,65plus,Male,NonHispanicWhite,1.4669989,30.0695074,2022-01-01,49.251719875
CA,18-24,Female,Hispanic,7.1496806,54.8968972,2022-01-01,53.176696574999994
CA,18-24,Female,NonHispanicAsian,4.4715006,40.5669095,2022-01-01,59.9056604
CA,18-24,Female,NonHispanicWhite,6.3600579,55.131292,2022-01-01,59.38627315
CA,18-24,Male,Hispanic,5.1072077,47.7904851,2022-01-01,51.11515
CA,18-24,Male,NonHispanicWhite,5.0484076,42.5048325,2022-01-01,46.938775525
CA,25-44,Female,Hispanic,7.0314261,52.2303614,2022-01-01,47.03479735
CA,25-44,Female,NonHispanicAsian,3.8001437,44.1809302,2022-01-01,59.6103393
CA,25-44,Female,NonHispanicBlackAfricanAmerican,3.0990667,37.8823456,2022-01-01,43.38777555
CA,25-44,Female,NonHispanicMultipleOther,4.616706,48.7761987,2022-01-01,46.76877525
CA,25-44,Female,NonHispanicNativeHawaiianPacificIslander,3.5143571,58.4337349,2022-01-01,49.751387625
CA,25-44,Female,NonHispanicWhite,3.9640626,52.4553593,2022-01-01,56.272234325
CA,25-44,Male,Hispanic,6.8196058,45.6044008,2022-01-01,48.466096275
CA,25-44,Male,NonHispanicAsian,2.4215643,34.7893028,2022-01-01,63.303095400000004
CA,25-44,Male,NonHispanicBlackAfricanAmerican,5.5085437,41.8444749,2022-01-01,43.5546875
CA,25-44,Male,NonHispanicMultipleOther,3.3073064,31.4113758,2022-01-01,46.3051796
CA,25-44,Male,NonHispanicWhite,3.6867332,40.5075885,2022-01-01,53.9993515
CA,25-44,Other,Hispanic,14.6090535,53.2894737,2022-01-01,50.0
CA,25-44,Other,NonHispanicWhite,3.249381,48.721652,2022-01-01,61.36363635
CA,25-44,NotReported,Hispanic,6.8551297,50.5002493,2022-01-01,29.602206725000002
CA,45-64,Female,Hispanic,5.1407497,47.2836295,2022-01-01,54.250637825
CA,45-64,Female,NonHispanicAmericanIndianAlaskaNative,5.9484736,47.0465044,2022-01-01,42.68008475
CA,45-64,Female,NonHispanicAsian,1.8998258,34.9530576,2022-01-01,60.393863875
CA,45-64,Female,NonHispanicBlackAfricanAmerican,2.206273,31.569314,2022-01-01,52.228957300000005
CA,45-64,Female,NonHispanicMultipleOther,4.0102623,42.5513166,2022-01-01,53.4674411
CA,45-64,Female,NonHispanicNativeHawaiianPacificIslander,2.5036819,38.7640449,2022-01-01,59.37954275
CA,45-64,Female,NonHispanicWhite,2.818154,43.995561,2022-01-01,59.169245975
CA,45-64,Female,NotReported,3.5837218,36.5771449,2022-01-01,51.035406300000005
CA,45-64,Male,Hispanic,4.3890152,42.0257468,2022-01-01,55.7893861
CA,45-64,Male,NonHispanicAsian,2.0302119,31.35027,2022-01-01,62.04424825
CA,45-64,Male,NonHispanicBlackAfricanAmerican,1.8388347,31.0370176,2022-01-01,52.6572195
CA,45-64,Male,NonHispanicMultipleOther,3.1098525,34.0484627,2022-01-01,46.43184995
CA,45-64,Male,NonHispanicWhite,2.7114902,35.4818963,2022-01-01,59.96364815
CA,45-64,Male,NotReported,3.8845807,34.0969176,2022-01-01,37.59719255
CA,45-64,NotReported,Hispanic,2.7080122,32.2913804,2022-01-01,36.926251475
CA,45-64,NotReported,NonHispanicWhite,1.8900344,35.7142857,2022-01-01,48.512336749999996
CA,65plus,Female,Hispanic,1.2877943,37.5284888,2022-01-01,60.073993525
CA,65plus,Female,NonHispanicAsian,1.9309972,27.5632414,2022-01-01,67.037287175
CA,65plus,Female,NonHispanicBlackAfricanAmerican,1.0143842,22.7789912,2022-01-01,60.002801250000005
CA,65plus,Female,NonHispanicMultipleOther,1.3187124,33.3664941,2022-01-01,57.6349706
CA,65plus,Female,NonHispanicWhite,1.0009461,31.6448666,2022-01-01,65.043448825
CA,65plus,Female,NotReported,1.3973241,35.4284038,2022-01-01,55.839291474999996
CA,65plus,Male,Hispanic,1.7482256,31.1903618,2022-01-01,61.075769324999996
CA,65plus,Male,NonHispanicAsian,0.8407212,24.1172213,2022-01-01,61.8246758
CA,65plus,Male,NonHispanicBlackAfricanAmerican,2.0099834,26.8372442,2022-01-01,67.4479378
CA,65plus,Male,NonHispanicMultipleOther,3.3102031,28.9227375,2022-01-01,48.201694275
CA,65plus,Male,NonHispanicWhite,0.9541083,29.182686,2022-01-01,61.410708625
CA,65plus,Male,NotReported,1.7778467,30.4772412,2022-01-01,52.14389105
CA,65plus,NotReported,NonHispanicWhite,0.8571429,23.3695652,2022-01-01,52.3809524
CO,18-24,Female,Hispanic,7.2469551,60.4764005,2022-01-01,54.313973075
CO,18-24,Female,NonHispanicWhite,8.9503318,60.765144,2022-01-01,57.098221925
CO,18-24,Male,NonHispanicWhite,7.8014184,44.0217391,2022-01-01,55.0
CO,25-44,Female,Hispanic,6.8911479,59.2411007,2022-01-01,49.7704064
CO,25-44,Female,NonHispanicMultipleOther,3.9612539,50.3568527,2022-01-01,54.333333325
CO,25-44,Female,NonHispanicWhite,4.6858549,55.6757521,2022-01-01,58.02122175
CO,25-44,Male,Hispanic,6.6527227,48.808816,2022-01-01,51.650237875
CO,25-44,Male,NonHispanicWhite,4.7900903,46.1711573,2022-01-01,52.069888025
CO,45-64,Female,Hispanic,4.2294054,49.7018203,2022-01-01,52.637318925
CO,45-64,Female,NonHispanicMultipleOther,3.0174566,48.1189913,2022-01-01,50.069304425
CO,45-64,Female,NonHispanicWhite,3.2565605,47.9783329,2022-01-01,60.702442175
CO,45-64,Male,Hispanic,3.9783722,35.9694683,2022-01-01,52.3519027
CO,45-64,Male,NonHispanicMultipleOther,2.6433042,30.1980198,2022-01-01,30.467884825
CO,45-64,Male,NonHispanicWhite,2.8753943,41.6459235,2022-01-01,54.390529300000004
CO,65plus,Female,Hispanic,3.007794,35.7577781,2022-01-01,56.759495275
CO,65plus,Female,NonHispanicWhite,1.2713946,33.5895542,2022-01-01,63.30234395
CO,65plus,Male,Hispanic,2.9648145,33.8178922,2022-01-01,50.09636545
CO,65plus,Male,NonHispanicWhite,1.4860146,31.7411371,2022-01-01,58.946748850000006
CT,18-24,Female,NonHispanicWhite,7.8176002,53.6467995,2022-01-01,55.241935500000004
CT,25-44,Female,Hispanic,6.4367462,50.0459585,2022-01-01,40.667580625
CT,25-44,Female,NonHispanicBlackAfricanAmerican,4.6197117,36.3472112,2022-01-01,42.825804833333336
CT,25-44,Female,NonHispanicWhite,4.9412002,53.2500122,2022-01-01,56.162152725
CT,25-44,Male,Hispanic,5.2280631,40.9082992,2022-01-01,44.196282575
CT,25-44,Male,NonHispanicWhite,3.538395,40.8827292,2022-01-01,52.83714895
CT,45-64,Female,Hispanic,4.6217974,39.6673633,2022-01-01,48.90170689999999
CT,45-64,Female,NonHispanicBlackAfricanAmerican,1.5222876,28.0548582,2022-01-01,42.401921825
CT,45-64,Female,NonHispanicMultipleOther,7.8075397,50.0,2022-01-01,44.2811265
CT,45-64,Female,NonHispanicWhite,3.0987557,45.3097498,2022-01-01,57.900893775
CT,45-64,Male,Hispanic,4.7540075,38.1567442,2022-01-01,61.369847275
CT,45-64,Male,NonHispanicWhite,2.4640956,38.3060551,2022-01-01,55.4458814
CT,65plus,Female,Hispanic,3.9346745,37.3684211,2022-01-01,60.78365175
CT,65plus,Female,NonHispanicWhite,0.9340501,30.6726499,2022-01-01,65.1231394
CT,65plus,Male,NonHispanicWhite,1.155431,30.844153,2022-01-01,60.45987655
DC,25-44,Female,NonHispanicWhite,1.3832947,39.5242494,2022-01-01,68.7890625
DC,25-44,Male,NonHispanicWhite,0.4305724,46.0450283,2022-01-01,67.372881325
DC,45-64,Female,NonHispanicBlackAfricanAmerican,2.9763814,21.7314039,2022-01-01,45.946461725
DE,25-44,Female,NonHispanicWhite,5.2074234,56.4735994,2022-01-01,50.855794075
DE,25-44,Male,NonHispanicWhite,5.2657637,44.5960439,2022-01-01,42.79661015
DE,45-64,Female,NonHispanicBlackAfricanAmerican,0.8526105,24.9717126,2022-01-01,40.55463435
DE,45-64,Female,NonHispanicWhite,3.8433059,45.7484572,2022-01-01,52.04780945
DE,45-64,Male,NonHispanicWhite,2.4055689,31.6935988,2022-01-01,52.65825115
DE,65plus,Female,NonHispanicBlackAfricanAmerican,2.4012636,28.3505155,2022-01-01,57.207980975
DE,65plus,Female,NonHispanicWhite,1.8715446,29.7154683,2022-01-01,58.7374004
DE,65plus,Male,NonHispanicWhite,0.9388389,28.2492829,2022-01-01,53.94615245
FL,18-24,Female,Hispanic,8.6524355,50.7732104,2022-01-01,46.708446249999994
FL,18-24,Female,NonHispanicWhite,10.161173,56.7296301,2022-01-01,46.960331875
FL,18-24,Male,Hispanic,3.8058889,49.4791667,2022-01-01,45.715669975
FL,18-24,Male,NonHispanicWhite,6.4165625,48.4109539,2022-01-01,53.586274849999995
FL,25-44,Female,Hispanic,7.5486594,50.2012224,2022-01-01,46.069818749999996
FL,25-44,Female,NonHispanicAsian,4.1992721,49.5685235,2022-01-01,65.071390825
FL,25-44,Female,NonHispanicBlackAfricanAmerican,4.7161734,44.4169311,2022-01-01,37.028760524999996
FL,25-44,Female,NonHispanicMultipleOther,5.6782952,51.5456448,2022-01-01,40.928154025
FL,25-44,Female,NonHispanicWhite,6.6697203,55.5660028,2022-01-01,47.96188155
FL,25-44,Male,Hispanic,6.110911,43.0769103,2022-01-01,48.030779025
FL,25-44,Male,NonHispanicAsian,3.3848797,43.8271605,2022-01-01,63.888888875
FL,25-44,Male,NonHispanicBlackAfricanAmerican,3.5757602,37.390186,2022-01-01,47.281187125
FL,25-44,Male,NonHispanicMultipleOther,2.4506639,34.6724069,2022-01-01,31.377551025
FL,25-44,Male,NonHispanicWhite,4.35901,41.1406587,2022-01-01,43.222154725
FL,25-44,Other,NonHispanicWhite,5.3370787,64.5348837,2022-01-01,52.1122449
FL,45-64,Female,Hispanic,5.3820309,46.1652287,2022-01-01,54.34177415
FL,45-64,Female,NonHispanicAsian,2.6396985,43.4643433,2022-01-01,55.556762174999996
FL,45-64,Female,NonHispanicBlackAfricanAmerican,3.3803609,35.4323908,2022-01-01,48.0844981
FL,45-64,Female,NonHispanicMultipleOther,3.6396378,41.3433284,2022-01-01,42.852131075
FL,45-64,Female,NonHispanicWhite,3.9575934,45.8163025,2022-01-01,50.348102275
FL,45-64,Female,NotReported,4.1543098,32.2831176,2022-01-01,38.730135625
FL,45-64,Male,Hispanic,4.7198378,38.6409973,2022-01-01,53.3438101
FL,45-64,Male,NonHispanicAsian,2.606383,33.1325301,2022-01-01,63.888888924999996
FL,45-64,Male,NonHispanicBlackAfricanAmerican,2.4005643,26.9988658,2022-01-01,52.3193391
FL,45-64,Male,NonHispanicMultipleOther,3.5149739,32.0017176,2022-01-01,22.7531772
FL,45-64,Male,NonHispanicWhite,3.560459,36.5364976,2022-01-01,42.573640675
FL,45-64,Male,NotReported,5.1376247,31.2171899,2022-01-01,38.32312925
FL,45-64,NotReported,NonHispanicWhite,4.2228168,31.1042526,2022-01-01,26.409847325
FL,65plus,Female,Hispanic,2.7130543,36.0638347,2022-01-01,60.420665899999996
FL,65plus,Female,NonHispanicBlackAfricanAmerican,0.7572365,21.3696187,2022-01-01,59.668097775
FL,65plus,Female,NonHispanicMultipleOther,3.0910603,33.4094351,2022-01-01,46.906966249999996
FL,65plus,Female,NonHispanicWhite,1.258179,33.0292858,2022-01-01,55.622446825
FL,65plus,Female,NotReported,2.7655154,29.4799149,2022-01-01,57.234310575
FL,65plus,Male,Hispanic,1.5881061,33.5579039,2022-01-01,63.514532575000004
FL,65plus,Male,NonHispanicBlackAfricanAmerican,0.5425554,24.0257554,2022-01-01,64.310064
FL,65plus,Male,NonHispanicMultipleOther,1.8000874,24.8035031,2022-01-01,37.14600165
FL,65plus,Male,NonHispanicWhite,1.3602501,30.8831437,2022-01-01,47.671899925
FL,65plus,Male,NotReported,0.5883555,28.5260656,2022-01-01,41.5573068
FL,65plus,NotReported,NonHispanicWhite,0.9807518,26.3621039,2022-01-01,40.014367825
GA,18-24,Female,Hispanic,7.4444444,57.7922078,2022-01-01,53.612956825
GA,18-24,Female,NonHispanicWhite,8.5642148,60.8474688,2022-01-01,53.058181950000005
GA,25-44,Female,Hispanic,6.7217369,55.4108469,2022-01-01,46.076242
GA,25-44,Female,NonHispanicAsian,2.8196592,45.8762887,2022-01-01,58.508454099999994
GA,25-44,Female,NonHispanicBlackAfricanAmerican,5.6981872,48.6982681,2022-01-01,36.631267625
GA,25-44,Female,NonHispanicMultipleOther,4.5611271,57.1934478,2022-01-01,30.625
GA,25-44,Female,NonHispanicWhite,6.2262453,57.1053566,2022-01-01,45.277243175
GA,25-44,Male,Hispanic,7.7436237,52.9279826,2022-01-01,51.2514343
GA,25-44,Male,NonHispanicBlackAfricanAmerican,5.9900719,37.0278468,2022-01-01,43.01390755
GA,25-44,Male,NonHispanicWhite,4.7949745,45.3912086,2022-01-01,42.587851425
GA,45-64,Female,Hispanic,5.599017,47.2131823,2022-01-01,50.364385799999994
GA,45-64,Female,NonHispanicBlackAfricanAmerican,2.720079,35.2101667,2022-01-01,44.822662825
GA,45-64,Female,NonHispanicMultipleOther,5.9126181,44.4333215,2022-01-01,41.26597605
GA,45-64,Female,NonHispanicWhite,5.2646193,50.4832876,2022-01-01,45.26176565
GA,45-64,Male,Hispanic,4.6141391,45.8843838,2022-01-01,61.28057525
GA,45-64,Male,NonHispanicBlackAfricanAmerican,1.9688923,27.0551979,2022-01-01,58.8449895
GA,45-64,Male,NonHispanicMultipleOther,6.5919122,37.00751,2022-01-01,27.288342200000002
GA,45-64,Male,NonHispanicWhite,4.004912,39.3283451,2022-01-01,39.828585575000005
GA,65plus,Female,NonHispanicBlackAfricanAmerican,0.731891,22.4907078,2022-01-01,59.168654700000005
GA,65plus,Female,NonHispanicWhite,1.9131142,38.9494457,2022-01-01,50.479437375
GA,65plus,Male,NonHispanicBlackAfricanAmerican,0.7691835,19.1899981,2022-01-01,65.58178085
GA,65plus,Male,NonHispanicWhite,1.4130045,34.1637125,2022-01-01,41.4636422
HI,25-44,Female,NonHispanicNativeHawaiianPacificIslander,2.8657487,39.1025641,2022-01-01,32.73809525
HI,25-44,Female,NonHispanicWhite,3.3523783,44.9486277,2022-01-01,56.5846864
HI,45-64,Female,Hispanic,2.3490803,37.7659574,2022-01-01,56.770833350000004
HI,45-64,Female,NonHispanicAsian,1.1902127,34.4414914,2022-01-01,47.7315897
HI,45-64,Female,NonHispanicMultipleOther,3.7451433,37.865317,2022-01-01,50.909090899999995
HI,45-64,Female,NonHispanicNativeHawaiianPacificIslander,2.7081374,34.6504219,2022-01-01,46.551724175000004
HI,45-64,Female,NonHispanicWhite,2.5667133,39.7723682,2022-01-01,63.399158875
HI,45-64,Male,NonHispanicAsian,2.1708967,30.6309725,2022-01-01,49.568965524999996
HI,45-64,Male,NonHispanicWhite,2.6926169,35.2099712,2022-01-01,60.171078925
HI,65plus,Female,NonHispanicAsian,0.0,26.6582719,2022-01-01,59.11781505
HI,65plus,Female,NonHispanicWhite,1.02163,25.4216873,2022-01-01,65.83296092500001
HI,65plus,Male,NonHispanicAsian,0.0,23.0337079,2022-01-01,51.250000025
HI,65plus,Male,NonHispanicWhite,0.0,19.0837472,2022-01-01,60.39388245
IA,18-24,Female,NonHispanicWhite,5.5899575,60.3814843,2022-01-01,52.36842105
IA,25-44,Female,Hispanic,9.7540065,64.5226939,2022-01-01,44.202802775
IA,25-44,Female,NonHispanicWhite,7.7792145,59.8523005,2022-01-01,50.3527837
IA,25-44,Male,NonHispanicWhite,4.8953159,44.4013369,2022-01-01,40.7055762
IA,45-64,Female,NonHispanicWhite,3.2671452,51.3136987,2022-01-01,53.924583999999996
IA,45-64,Male,NonHispanicWhite,4.0713489,40.3094134,2022-01-01,46.809221300000004
IA,65plus,Female,NonHispanicWhite,0.9497356,36.3685272,2022-01-01,61.5267875
IA,65plus,Male,NonHispanicWhite,1.0356272,31.1671863,2022-01-01,55.119996575
ID,18-24,Female,NonHispanicWhite,10.5184845,69.5258651,2022-01-01,50.362318825
ID,25-44,Female,Hispanic,11.45654,57.0349409,2022-01-01,46.465704975
ID,25-44,Female,NonHispanicWhite,5.7746491,57.0207263,2022-01-01,53.095164175
ID,25-44,Male,NonHispanicWhite,4.8265547,47.7764883,2022-01-01,38.87613985
ID,45-64,Female,Hispanic,8.492861,55.7291667,2022-01-01,46.071428575
ID,45-64,Female,NonHispanicWhite,4.8337656,49.8337392,2022-01-01,50.8692924
ID,45-64,Male,NonHispanicWhite,5.1112507,43.6101068,2022-01-01,45.75070565
ID,65plus,Female,NonHispanicWhite,1.8054594,37.4275558,2022-01-01,54.350373175
ID,65plus,Male,NonHispanicWhite,2.0847262,32.7703239,2022-01-01,49.73315955
IL,18-24,Female,Hispanic,4.5203654,52.0586405,2022-01-01,63.194444450000006
IL,18-24,Female,NonHispanicWhite,4.712999,54.7241847,2022-01-01,52.112248725
IL,18-24,Male,NonHispanicWhite,4.300937,43.6713459,2022-01-01,47.222222225
IL,25-44,Female,Hispanic,6.3176688,47.0031028,2022-01-01,50.8804742
IL,25-44,Female,NonHispanicAsian,6.2490087,45.1617824,2022-01-01,62.862826125
IL,25-44,Female,NonHispanicBlackAfricanAmerican,4.4497949,35.4259095,2022-01-01,34.01367755
IL,25-44,Female,NonHispanicMultipleOther,3.6301698,46.678876,2022-01-01,48.3131188
IL,25-44,Female,NonHispanicWhite,4.8499963,51.9346931,2022-01-01,54.09335685
IL,25-44,Male,Hispanic,4.2939352,47.8082957,2022-01-01,50.749818425
IL,25-44,Male,NonHispanicAsian,3.0749255,40.593035,2022-01-01,66.66666665
IL,25-44,Male,NonHispanicBlackAfricanAmerican,2.9256214,31.1261964,2022-01-01,38.200844849999996
IL,25-44,Male,NonHispanicMultipleOther,6.8408042,35.9132622,2022-01-01,37.686567175
IL,25-44,Male,NonHispanicWhite,3.3643655,41.1542224,2022-01-01,51.050562825
IL,45-64,Female,Hispanic,3.9033572,40.4153311,2022-01-01,53.421864725
IL,45-64,Female,NonHispanicAsian,1.0559777,33.65989,2022-01-01,65.820973225
IL,45-64,Female,NonHispanicBlackAfricanAmerican,1.6649263,26.1011714,2022-01-01,48.9178711
IL,45-64,Female,NonHispanicMultipleOther,2.7629574,35.3102674,2022-01-01,48.661577525
IL,45-64,Female,NonHispanicWhite,3.1648682,44.7227277,2022-01-01,56.8879312
IL,45-64,Male,Hispanic,2.3463274,33.6277083,2022-01-01,60.13776285
IL,45-64,Male,NonHispanicAsian,1.6373018,35.4969761,2022-01-01,68.877849225
IL,45-64,Male,NonHispanicBlackAfricanAmerican,2.0373532,19.7903743,2022-01-01,52.676833200000004
IL,45-64,Male,NonHispanicMultipleOther,1.8151032,32.3567734,2022-01-01,34.154929575
IL,45-64,Male,NonHispanicWhite,2.2643076,37.7770803,2022-01-01,50.4237989
IL,65plus,Female,Hispanic,1.8903097,22.2962089,2022-01-01,62.401329475000004
IL,65plus,Female,NonHispanicBlackAfricanAmerican,1.7212518,21.3857262,2022-01-01,60.846732900000006
IL,65plus,Female,NonHispanicWhite,1.1742908,33.3654573,2022-01-01,60.91667845
IL,65plus,Female,NotReported,1.5957118,30.0938014,2022-01-01,56.08503015
IL,65plus,Male,Hispanic,4.868131,29.5171125,2022-01-01,53.226902175
IL,65plus,Male,NonHispanicBlackAfricanAmerican,0.7026992,20.206717,2022-01-01,63.868706475
IL,65plus,Male,NonHispanicWhite,0.8694659,32.1793458,2022-01-01,55.867590425
IN,18-24,Female,NonHispanicWhite,6.1452527,55.9762294,2022-01-01,53.558692475
IN,18-24,Male,NonHispanicWhite,7.4572871,47.9235646,2022-01-01,41.964285725
IN,25-44,Female,Hispanic,6.617115,60.8397811,2022-01-01,49.15562845
IN,25-44,Female,NonHispanicBlackAfricanAmerican,4.5191621,41.0418206,2022-01-01,33.000604925
IN,25-44,Female,NonHispanicMultipleOther,7.8221043,58.2496115,2022-01-01,37.313432825
IN,25-44,Female,NonHispanicWhite,6.4028462,60.1898104,2022-01-01,47.459699375
IN,25-44,Male,Hispanic,6.0396107,46.4313654,2022-01-01,52.750584475
IN,25-44,Male,NonHispanicWhite,3.6759579,45.2347827,2022-01-01,42.040500075
IN,45-64,Female,Hispanic,5.3752796,45.6114593,2022-01-01,48.83921585
IN,45-64,Female,NonHispanicBlackAfricanAmerican,4.7632227,38.3336647,2022-01-01,48.440221875
IN,45-64,Female,NonHispanicMultipleOther,6.2932222,50.8831801,2022-01-01,39.84375
IN,45-64,Female,NonHispanicWhite,4.7190252,54.0058703,2022-01-01,49.83770455
IN,45-64,Male,Hispanic,2.5017327,40.3274113,2022-01-01,41.64317045
IN,45-64,Male,NonHispanicBlackAfricanAmerican,0.3689568,33.7714971,2022-01-01,60.90488215
IN,45-64,Male,NonHispanicMultipleOther,4.0244533,37.2918353,2022-01-01,27.941176475
IN,45-64,Male,NonHispanicWhite,3.4468427,43.5278892,2022-01-01,41.18643285
